,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadoop,spark,aws,tableau,big_data,job_simp,seniority
528,SR. DATA SCIENTIST,66-112 ,3.5,EVOLVE VACATION RENTAL,"Denver, CO","Denver, CO",201 to 500 employees,COMPANY - PRIVATE,TRAVEL AGENCIES,Travel & Tourism,Unknown / Non-Applicable,66,112,89, CO,1,9.0,1,0,0,0,0,0,0,data scientist,senior
529,"INTELLIGENCE DATA ANALYST, SENIOR",66-112 ,4.3,THE BUFFALO GROUP,"Fort Belvoir, VA","Reston, VA",501 to 1000 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$100 to $500 million (USD),66,112,89, VA,0,10.0,1,0,0,0,0,0,0,analyst,senior
530,DATA SCIENCE ANALYST,66-112 ,4.4,OPPLOANS,"Chicago, IL","Chicago, IL",201 to 500 employees,COMPANY - PRIVATE,LENDING,Finance,$100 to $500 million (USD),66,112,89, IL,1,8.0,1,0,0,0,0,0,0,analyst,na
531,DATA SCIENTIST,66-112 ,3.8,AGREEYA SOLUTIONS,"Thousand Oaks, CA","Folsom, CA",1001 to 5000 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$50 to $100 million (USD),66,112,89, CA,0,21.0,1,1,0,0,0,0,0,data scientist,na
532,DATA SCIENTIST,66-112 ,3.7,CAROLINA POWER & LIGHT CO,"McLean, VA","Raleigh, NC",5001 to 10000 employees,SUBSIDIARY OR BUSINESS SEGMENT,ENERGY,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,66,112,89, VA,0,112.0,1,1,0,0,0,0,1,data scientist,na
533,COMPUTER SCIENTIST - ENGINEER - RESEARCH COMPUTER SCIENTIST - TRANSPORTATION TECHNOLOGY,66-112 ,3.9,SOUTHWEST RESEARCH INSTITUTE,"San Antonio, TX","San Antonio, TX",1001 to 5000 employees,NONPROFIT ORGANIZATION,RESEARCH & DEVELOPMENT,Business Services,$500 million to $1 billion (USD),66,112,89, TX,1,73.0,1,1,0,0,0,0,0,na,na
534,DATA SCIENTIST,66-112 ,3.9,BRILLIENT,"Silver Spring, MD","Reston, VA",501 to 1000 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$25 to $50 million (USD),66,112,89, MD,0,14.0,1,1,0,0,0,0,1,data scientist,na
535,DATA MODELER (ANALYTICAL SYSTEMS),66-112 ,3.7,MASSMUTUAL,"Boston, MA","Springfield, MA",5001 to 10000 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$10+ billion (USD),66,112,89, MA,0,169.0,0,1,1,1,0,0,1,na,na
536,DATA SCIENTIST,66-112 ,2.9,XATOR CORPORATION,"Washington, DC","Reston, VA",501 to 1000 employees,CONTRACT,IT SERVICES,Information Technology,$25 to $50 million (USD),66,112,89, DC,0,21.0,0,0,0,0,0,0,0,data scientist,na
537,DATA SCIENTIST,66-112 ,4.6,HAN IT STAFFING INC.,"New York, NY","Totowa, NJ",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,66,112,89, NY,0,8.0,1,1,0,0,0,0,1,data scientist,na
538,DATA SCIENTIST,66-112 ,3.4,INFINITIVE INC,"McLean, VA","Cedar Rapids, IA",201 to 500 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,$10 to $25 million (USD),66,112,89, VA,0,23.0,1,1,1,1,1,0,1,data scientist,na
539,"DATA ENGINEER (ANALYTICS, SQL, PYTHON, AWS)",66-112 ,4.0,TRAVELERS,"Hartford, CT","Hartford, CT",10000+ employees,COMPANY - PUBLIC,INSURANCE CARRIERS,Insurance,$10+ billion (USD),66,112,89, CT,1,167.0,1,0,0,1,1,0,1,data engineer,na
540,DATA SCIENTIST 3 (718),128-201 ,3.3,AMYRIS,"Emeryville, CA","Emeryville, CA",201 to 500 employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$100 to $500 million (USD),128,201,164, CA,1,17.0,1,0,0,0,1,0,0,data scientist,na
541,DATA SCIENTIST,128-201 ,4.3,LIGHTSPEED SYSTEMS,"Austin, TX","Austin, TX",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$25 to $50 million (USD),128,201,164, TX,1,21.0,1,0,0,1,1,0,0,data scientist,na
542,SENIOR DATA SCIENTIST,128-201 ,3.9,THUMBTACK,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,COMPANY - PRIVATE,INTERNET,Information Technology,Unknown / Non-Applicable,128,201,164, CA,1,11.0,1,1,1,1,0,0,0,data scientist,senior
543,SENIOR DATA ANALYST - FINANCE & PLATFORM ANALYTICS,128-201 ,3.6,TWITCH,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,SUBSIDIARY OR BUSINESS SEGMENT,INTERNET,Information Technology,Unknown / Non-Applicable,128,201,164, CA,1,9.0,1,0,0,0,0,1,0,analyst,senior
544,SOFTWARE ENGINEER - MACHINE LEARNING & DATA SCIENCE (APPLIED INTELLIGENCE SERVICES TEAM),128-201 ,4.7,NEW RELIC,"Portland, OR","San Francisco, CA",1001 to 5000 employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$100 to $500 million (USD),128,201,164, OR,0,12.0,1,0,0,0,0,0,0,mle,na
545,IT PARTNER DIGITAL HEALTH TECHNOLOGY AND DATA SCIENCE,128-201 ,3.6,BIOGEN,"Cambridge, MA","Cambridge, MA",5001 to 10000 employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),128,201,164, MA,1,42.0,0,1,0,0,0,0,0,na,na
547,"SENIOR MACHINE LEARNING SCIENTIST - BAY AREA, CA",128-201 ,3.3,TEMPUS LABS,"Redwood City, CA","Chicago, IL",501 to 1000 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,128,201,164, CA,0,5.0,1,0,0,0,1,0,0,mle,senior
548,DATA SCIENTIST,128-201 ,3.3,ICW GROUP,"San Diego, CA","San Diego, CA",501 to 1000 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$500 million to $1 billion (USD),128,201,164, CA,1,48.0,1,0,0,0,0,0,0,data scientist,na
549,CLINICAL DATA ANALYST,128-201 ,3.8,NYSTEC,"New York, NY","Rome, NY",51 to 200 employees,NONPROFIT ORGANIZATION,CONSULTING,Business Services,$25 to $50 million (USD),128,201,164, NY,0,24.0,1,0,0,0,0,0,0,analyst,na
550,DATA SCIENTIST,128-201 ,4.5,E3 FEDERAL SOLUTIONS,"Chantilly, VA","McLean, VA",501 to 1000 employees,COMPANY - PRIVATE,CONSULTING,Business Services,Unknown / Non-Applicable,128,201,164, VA,0,16.0,0,0,1,0,0,0,1,data scientist,na
551,DATA ENGINEER,128-201 ,4.5,KINGFISHER SYSTEMS,"Falls Church, VA","Falls Church, VA",51 to 200 employees,COMPANY - PRIVATE,FEDERAL AGENCIES,Government,$25 to $50 million (USD),128,201,164, VA,1,15.0,1,0,0,0,0,0,0,data engineer,na
552,DATA SCIENTIST TECHNICAL SPECIALIST,128-201 ,3.4,PERATON,"Chantilly, VA","Herndon, VA",1001 to 5000 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$1 to $2 billion (USD),128,201,164, VA,0,3.0,1,0,1,1,0,0,1,data scientist,na
553,SENIOR DATA SCIENTIST,128-201 ,3.1,GROUP O,"Chicago, IL","Milan, IL",1001 to 5000 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$500 million to $1 billion (USD),128,201,164, IL,0,46.0,1,0,1,0,0,0,0,data scientist,senior
554,DATA SCIENCE MANAGER,128-201 ,4.0,AUTODESK,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$2 to $5 billion (USD),128,201,164, CA,0,38.0,1,1,1,1,0,0,1,manager,na
555,COMPUTER VISION / DEEP LEARNING SCIENTIST,128-201 ,3.3,TEMPUS LABS,"Chicago, IL","Chicago, IL",501 to 1000 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,128,201,164, IL,1,5.0,0,0,0,0,1,0,0,na,na
556,BIG DATA ENGINEER,128-201 ,4.1,CAPTIVEAIRE,"Raleigh, NC","Raleigh, NC",1001 to 5000 employees,COMPANY - PRIVATE,INDUSTRIAL MANUFACTURING,Manufacturing,$100 to $500 million (USD),128,201,164, NC,1,44.0,1,0,0,1,0,0,0,data engineer,na
557,DATA ARCHITECT,128-201 ,4.2,LSQ,"Orlando, FL","Orlando, FL",51 to 200 employees,COMPANY - PRIVATE,INVESTMENT BANKING & ASSET MANAGEMENT,Finance,$100 to $500 million (USD),128,201,164, FL,1,24.0,1,0,1,1,1,0,1,na,na
558,MACHINE LEARNING ENGINEER,128-201 ,3.9,TEMBOO,"New York, NY","New York, NY",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,128,201,164, NY,1,21.0,0,0,1,0,0,0,0,mle,na
560,AVIATION AI/ML DATA SCIENTIST,128-201 ,3.3,MITRE,"McLean, VA","Bedford, MA",5001 to 10000 employees,NONPROFIT ORGANIZATION,FEDERAL AGENCIES,Government,$1 to $2 billion (USD),128,201,164, VA,0,62.0,1,1,1,1,0,1,1,data scientist,na
561,DATA SCIENTIST,138-158 ,3.9,MARS,United States,"Mc Lean, VA",10000+ employees,COMPANY - PRIVATE,FOOD & BEVERAGE MANUFACTURING,Manufacturing,$10+ billion (USD),138,158,148,US,0,109.0,1,0,0,1,1,0,0,data scientist,na
562,DATA SCIENTIST / APPLIED MATHEMATICIAN,138-158 ,4.5,"FULLPOWER TECHNOLOGIES, INC.","Santa Cruz, CA","Santa Cruz, CA",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10 to $25 million (USD),138,158,148, CA,1,17.0,1,0,0,0,1,0,1,data scientist,na
563,"MACHINE LEARNING ENGINEER, SR.",138-158 ,4.2,AEROVIRONMENT,"Simi Valley, CA","Simi Valley, CA",501 to 1000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),138,158,148, CA,1,49.0,1,1,0,0,1,0,1,mle,senior
564,DATA SCIENTIST (TS/SCI W/ POLY),138-158 ,3.5,MAXAR TECHNOLOGIES,"Herndon, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),138,158,148, VA,0,21.0,1,0,0,0,0,0,0,data scientist,na
565,WEAPONS AND SENSORS ENGINEER/SCIENTIST,138-158 ,4.0,DYNETICS,"Huntsville, AL","Huntsville, AL",1001 to 5000 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),138,158,148, AL,1,46.0,1,0,0,0,0,0,0,na,na
566,APPLIED COMPUTER SCIENTIST,138-158 ,4.5,SYSTEMS & TECHNOLOGY RESEARCH,"Woburn, MA","Woburn, MA",201 to 500 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),138,158,148, MA,1,10.0,0,0,0,0,0,0,0,na,na
567,SENIOR DATA ANALYST,138-158 ,4.5,NOVETTA,"Herndon, VA","Mc Lean, VA",501 to 1000 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,$100 to $500 million (USD),138,158,148, VA,0,8.0,1,1,0,0,0,0,0,analyst,senior
568,INFORMATION SYSTEMS ENGINEERING SPECIALIST (ENGINEERING SCIENTIST),138-158 ,3.8,APPLIED RESEARCH LABORATORIES,"Austin, TX","Austin, TX",501 to 1000 employees,COLLEGE / UNIVERSITY,COLLEGES & UNIVERSITIES,Education,Unknown / Non-Applicable,138,158,148, TX,1,21.0,1,0,0,0,1,0,0,na,na
569,CLOUD DATA ENGINEER (AZURE),138-158 ,3.9,NAVY FEDERAL CREDIT UNION,"Merrifield, VA","Vienna, VA",10000+ employees,OTHER ORGANIZATION,BANKS & CREDIT UNIONS,Finance,Unknown / Non-Applicable,138,158,148, VA,0,87.0,0,0,0,0,0,1,0,data engineer,na
570,SCIENTIST/RESEARCH ASSOCIATE-METABOLIC ENGINEERING,138-158 ,2.0,CONAGEN,"New Bedford, MA","Bedford, MA",51 to 200 employees,COMPANY - PRIVATE,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,138,158,148, MA,0,21.0,0,0,0,0,0,0,0,na,na
571,"VICE PRESIDENT, BIOMETRICS AND CLINICAL DATA MANAGEMENT",138-158 ,4.8,ALECTOR,"South San Francisco, CA","South San Francisco, CA",51 to 200 employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,Unknown / Non-Applicable,138,158,148, CA,1,7.0,0,1,0,0,1,0,0,na,na
572,ENTERPRISE DATA ANALYST (ENTERPRISE PORTFOLIO MANAGEMENT OFFICE),138-158 ,3.9,NAVY FEDERAL CREDIT UNION,"Merrifield, VA","Vienna, VA",10000+ employees,OTHER ORGANIZATION,BANKS & CREDIT UNIONS,Finance,Unknown / Non-Applicable,138,158,148, VA,0,87.0,0,0,0,1,0,1,0,analyst,na
573,SENIOR SCIENTIST - TOXICOLOGIST - PRODUCT INTEGRITY (STEWARDSHIP),138-158 ,3.3,REYNOLDS AMERICAN,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,COMPANY - PRIVATE,CONSUMER PRODUCTS MANUFACTURING,Manufacturing,$10+ billion (USD),138,158,148, NC,1,145.0,0,1,0,0,0,0,0,na,senior
574,LEAD DATA SCIENTIST – NETWORK ANALYSIS AND CONTROL,138-158 ,3.3,MITRE,"Bedford, MA","Bedford, MA",5001 to 10000 employees,NONPROFIT ORGANIZATION,FEDERAL AGENCIES,Government,$1 to $2 billion (USD),138,158,148, MA,1,62.0,1,1,1,1,1,0,1,data scientist,senior
575,SENIOR MACHINE LEARNING ENGINEER,138-158 ,5.0,LIFEOMIC,"Raleigh, NC","Indianapolis, IN",51 to 200 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,138,158,148, NC,0,4.0,0,0,0,1,1,0,0,mle,senior
576,"SR. RESEARCH ASSOCIATE/ SCIENTIST, NGS PREP & MOLECULAR GENOMICS",138-158 ,4.4,"HOMOLOGY MEDICINES, INC.","New Bedford, MA","Bedford, MA",51 to 200 employees,COMPANY - PUBLIC,UNKNOWN,Unknown,Unknown / Non-Applicable,138,158,148, MA,0,21.0,0,0,0,0,0,0,0,na,senior
577,DATA ENGINEER,138-158 ,3.4,SPECTRUM COMMUNICATIONS AND CONSULTING,"Chicago, IL","Chicago, IL",51 to 200 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,$10 to $25 million (USD),138,158,148, IL,1,28.0,1,0,0,0,0,0,0,data engineer,na
578,DEVELOPER III - DATA SCIENCE,138-158 ,3.3,INLAND EMPIRE HEALTH PLAN,"Rancho Cucamonga, CA","Rancho Cucamonga, CA",1001 to 5000 employees,COMPANY - PUBLIC,HEALTH CARE SERVICES & HOSPITALS,Health Care,$1 to $2 billion (USD),138,158,148, CA,1,24.0,0,1,0,0,0,1,0,na,na
579,SENIOR DATA ENGINEER,138-158 ,2.9,AFFINITY SOLUTIONS,"New York, NY","New York, NY",51 to 200 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,Unknown / Non-Applicable,138,158,148, NY,1,22.0,1,0,1,1,0,1,0,data engineer,senior
580,HYDROGEN/TRITIUM MATERIALS SCIENTIST (EXPERIENCED),138-158 ,3.8,SANDIA NATIONAL LABORATORIES,"Livermore, CA","Albuquerque, NM",10000+ employees,GOVERNMENT,FEDERAL AGENCIES,Government,$2 to $5 billion (USD),138,158,148, CA,0,71.0,0,0,0,0,0,0,0,na,na
581,DATA ENGINEER,138-158 ,3.5,MAXAR TECHNOLOGIES,"McLean, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),138,158,148, VA,0,21.0,1,0,0,0,1,0,0,data engineer,na
582,PATIENT SAFETY- ASSOCIATE DATA SCIENTIST,80-132 ,4.0,ASTRAZENECA,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),80,132,106, MD,0,107.0,1,1,0,0,0,0,0,data scientist,na
583,SENIOR DATA SCIENTIST,80-132 ,4.0,AUTODESK,"San Francisco, CA","San Rafael, CA",5001 to 10000 employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$2 to $5 billion (USD),80,132,106, CA,0,38.0,1,0,1,1,0,0,1,data scientist,senior
584,DATA SCIENTIST,80-132 ,3.4,USI,"Southfield, MI","Saint Paul, MN",1001 to 5000 employees,COMPANY - PRIVATE,CONSTRUCTION,"Construction, Repair & Maintenance",$100 to $500 million (USD),80,132,106, MI,0,22.0,1,1,0,0,0,0,0,data scientist,na
585,DATA SCIENTIST,80-132 ,3.9,GSK,"Collegeville, PA","Brentford, United Kingdom",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),80,132,106, PA,0,190.0,1,0,1,0,1,1,0,data scientist,na
586,DATA SCIENTIST,80-132 ,3.8,CIA,"Washington, DC","Langley, VA",Unknown,GOVERNMENT,FEDERAL AGENCIES,Government,Unknown / Non-Applicable,80,132,106, DC,0,73.0,0,0,0,0,0,0,0,data scientist,na
587,DATA SCIENTIST,80-132 ,4.5,MAVEN WAVE PARTNERS,"Chicago, IL","Chicago, IL",201 to 500 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$50 to $100 million (USD),80,132,106, IL,1,12.0,1,1,1,0,1,1,0,data scientist,na
588,DATA SCIENTIST,80-132 ,4.3,OVATIVE GROUP,"Minneapolis, MN","Minneapolis, MN",51 to 200 employees,COMPANY - PRIVATE,ADVERTISING & MARKETING,Business Services,$10 to $25 million (USD),80,132,106, MN,1,11.0,1,0,0,0,0,0,0,data scientist,na
589,DATA SCIENTIST,80-132 ,3.6,KOGNETICS,"Gahanna, OH","New York, NY",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,80,132,106, OH,0,21.0,1,1,0,0,0,0,0,data scientist,na
590,DATA SCIENTIST,80-132 ,2.9,ENVISION HEALTHCARE,"Nashville, TN","Nashville, TN",10000+ employees,COMPANY - PRIVATE,HEALTH CARE SERVICES & HOSPITALS,Health Care,Unknown / Non-Applicable,80,132,106, TN,1,15.0,1,1,1,1,1,1,1,data scientist,na
591,DATA SCIENTIST,80-132 ,2.9,"PRAGMATICS, INC.",United States,"Reston, VA",201 to 500 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$100 to $500 million (USD),80,132,106,US,0,35.0,1,0,1,0,1,0,0,data scientist,na
592,DECISION SCIENTIST,80-132 ,4.5,JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,"Laurel, MD","Laurel, MD",5001 to 10000 employees,NONPROFIT ORGANIZATION,AEROSPACE & DEFENSE,Aerospace & Defense,$1 to $2 billion (USD),80,132,106, MD,1,78.0,0,1,0,1,0,0,0,na,na
593,DATA SCIENTIST - TS/SCI FSP OR CI REQUIRED,80-132 ,5.0,PHOENIX OPERATIONS GROUP,"Annapolis Junction, MD","Woodbine, MD",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),80,132,106, MD,0,9.0,1,0,0,1,0,0,1,data scientist,na
594,DATA SCIENTIST,80-132 ,3.5,CROSSOVER HEALTH,"San Clemente, CA","Aliso Viejo, CA",1 to 50 employees,COMPANY - PRIVATE,HEALTH CARE SERVICES & HOSPITALS,Health Care,$1 to $5 million (USD),80,132,106, CA,0,10.0,1,1,0,0,0,1,1,data scientist,na
595,DATA SCIENTIST,80-132 ,4.0,LORVEN TECHNOLOGIES INC,"New York, NY","Plainsboro, NJ",1 to 50 employees,COMPANY - PRIVATE,ACCOUNTING,Accounting & Legal,Less than $1 million (USD),80,132,106, NY,0,21.0,1,0,0,0,0,0,0,data scientist,na
596,DATA SCIENTIST,80-132 ,4.4,MERIDIAN KNOWLEDGE SOLUTIONS,"Washington, DC","Reston, VA",51 to 200 employees,SUBSIDIARY OR BUSINESS SEGMENT,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,$100 to $500 million (USD),80,132,106, DC,0,23.0,0,1,0,0,0,0,0,data scientist,na
597,DATA SCIENTIST,80-132 ,4.2,UST GLOBAL,"Atlanta, GA","Aliso Viejo, CA",10000+ employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $2 billion (USD),80,132,106, GA,0,21.0,1,1,1,1,1,0,1,data scientist,na
598,DATA SCIENTIST,80-132 ,3.2,IMG SYSTEMS,"Plano, TX","Plano, TX",1 to 50 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$1 to $5 million (USD),80,132,106, TX,1,21.0,1,0,0,0,0,0,0,data scientist,na
599,DATA SCIENTIST,80-132 ,3.4,TRIDENT SYSTEMS INC,"Fairfax, VA","Fairfax, VA",51 to 200 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$25 to $50 million (USD),80,132,106, VA,1,35.0,0,0,0,0,0,0,0,data scientist,na
600,DATA SCIENTIST,80-132 ,4.7,"TYGART TECHNOLOGY, INC","Washington, DC","Fairmont, WV",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,$1 to $5 million (USD),80,132,106, DC,0,21.0,1,1,1,0,0,0,1,data scientist,na
601,SENIOR DATA SCIENTIST,87-141 ,4.2,MANTECH,"Alexandria, VA","Herndon, VA",5001 to 10000 employees,COMPANY - PUBLIC,RESEARCH & DEVELOPMENT,Business Services,$1 to $2 billion (USD),87,141,114, VA,0,52.0,1,0,1,1,0,1,1,data scientist,senior
603,DATA SCIENTIST,87-141 ,3.2,FIRST HEALTH GROUP,"Wellesley, MA","Bethesda, MD",10000+ employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$10+ billion (USD),87,141,114, MA,0,167.0,0,0,0,0,0,0,0,data scientist,na
605,DATA SCIENTIST,87-141 ,2.8,"PROGRESS RAIL, A CATERPILLAR COMPANY","Fort Worth, TX","Albertville, AL",1001 to 5000 employees,SUBSIDIARY OR BUSINESS SEGMENT,RAIL,Transportation & Logistics,$2 to $5 billion (USD),87,141,114, TX,0,37.0,1,1,0,0,1,0,0,data scientist,na
606,DATA SCIENTIST,87-141 ,4.2,UST GLOBAL,"Atlanta, GA","Aliso Viejo, CA",10000+ employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $2 billion (USD),87,141,114, GA,0,21.0,1,1,1,1,1,0,1,data scientist,na
607,DATA SCIENTIST,87-141 ,4.5,AXIOLOGIC SOLUTIONS,"Alexandria, VA","Fairfax, VA",51 to 200 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,Unknown / Non-Applicable,87,141,114, VA,0,11.0,0,0,0,0,1,0,0,data scientist,na
608,DATA SCIENTIST,87-141 ,3.0,INDIGO SLATE,"Bellevue, WA","Bellevue, WA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$10 to $25 million (USD),87,141,114, WA,1,14.0,1,0,0,1,0,0,0,data scientist,na
609,DATA SCIENTIST,87-141 ,3.3,CUBIC,United States,"San Diego, CA",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$1 to $2 billion (USD),87,141,114,US,0,69.0,1,1,1,0,0,0,0,data scientist,na
610,DATA SCIENTIST,87-141 ,4.0,ADVANCED BIO-LOGIC SOLUTIONS CORP,"Thousand Oaks, CA","Westlake Village, CA",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Less than $1 million (USD),87,141,114, CA,0,21.0,1,0,0,0,0,0,0,data scientist,na
611,DATA ENGINEER,87-141 ,3.5,ALIGNMENT HEALTHCARE,"Orange, CA","Orange, CA",501 to 1000 employees,COMPANY - PRIVATE,HEALTH CARE SERVICES & HOSPITALS,Health Care,Unknown / Non-Applicable,87,141,114, CA,1,7.0,0,1,1,1,1,1,0,data engineer,na
612,DATA SCIENTIST,87-141 ,3.5,WGSN,"Baltimore, MD","New York, NY",1 to 50 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$50 to $100 million (USD),87,141,114, MD,0,22.0,1,1,1,1,0,1,0,data scientist,na
613,DATA SCIENTIST,87-141 ,3.6,"ISYS TECHNOLOGIES, INC.","Herndon, VA","Littleton, CO",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10 to $25 million (USD),87,141,114, VA,0,30.0,1,0,1,1,0,1,0,data scientist,na
614,DATA SCIENTIST,87-141 ,3.0,TRANSVOYANT,"Alexandria, VA","Alexandria, VA",51 to 200 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,87,141,114, VA,1,8.0,0,0,1,1,0,0,0,data scientist,na
615,DATA SCIENTIST/DATA ANALYTICS PRACTITIONER,87-141 ,4.0,NOBLIS,"Bridgeport, WV","Reston, VA",1001 to 5000 employees,NONPROFIT ORGANIZATION,CONSULTING,Business Services,$100 to $500 million (USD),87,141,114, WV,0,24.0,1,0,0,0,0,0,0,data scientist,na
616,DATA SCIENTIST,87-141 ,4.6,MURRAY RESOURCES,"The Woodlands, TX","Houston, TX",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$10 to $25 million (USD),87,141,114, TX,0,32.0,1,1,1,0,0,1,0,data scientist,na
617,DATA SCIENTIST,87-141 ,4.3,GEOTAB,"Oakville, CA","Oakville, Canada",1001 to 5000 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$100 to $500 million (USD),87,141,114, CA,0,20.0,1,1,0,1,0,0,1,data scientist,na
618,DATA SCIENTIST,87-141 ,4.7,CRS GROUP,"Chicago, IL","Itasca, IL",51 to 200 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$10 to $25 million (USD),87,141,114, IL,0,26.0,0,0,0,0,0,0,0,data scientist,na
619,DATA SCIENTIST,87-141 ,3.7,EGLOBALTECH,"Arlington, VA","Vienna, VA",201 to 500 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,87,141,114, VA,0,16.0,1,1,0,0,1,0,0,data scientist,na
620,"DATA SCIENTIST, KINSHIP - NYC/PORTLAND",92-155 ,3.9,MARS,"New York, NY","Mc Lean, VA",10000+ employees,COMPANY - PRIVATE,FOOD & BEVERAGE MANUFACTURING,Manufacturing,$10+ billion (USD),92,155,123, NY,0,109.0,1,0,0,1,0,0,0,data scientist,na
621,DATA SCIENTIST,92-155 ,3.0,"CENTRAL BUSINESS SOLUTIONS, INC","Seattle, WA","Fremont, CA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$5 to $10 million (USD),92,155,123, WA,0,21.0,1,1,1,1,1,0,0,data scientist,na
